suite_name	timestamp	seed	model_name	experiment_id	dataset_name	evaluator_name	method_id	display_name	sequence_index	worker_id	cuda_visible_devices	run_name	train_subset	val_subset	metrics_path	predictions_path	diagnostics_path	log_path
c2_ablations	20260326_144544	42	qwen2_vl	cub_fgvc	cub	raw	rse	RSE	0	main	inherit	c2_ablations_cub_fgvc_seed42_rse_qwen2_vl_20260326_144544	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rse_qwen2_vl_20260326_144544.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rse_qwen2_vl_20260326_144544.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rse_qwen2_vl_20260326_144544.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rse_qwen2_vl_20260326_144544.log
c2_ablations	20260326_144544	42	qwen2_vl	cub_fgvc	cub	raw	rse_zscore	RSE-ZScore	1	main	inherit	c2_ablations_cub_fgvc_seed42_rse_zscore_qwen2_vl_20260326_144544	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rse_zscore_qwen2_vl_20260326_144544.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rse_zscore_qwen2_vl_20260326_144544.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rse_zscore_qwen2_vl_20260326_144544.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rse_zscore_qwen2_vl_20260326_144544.log
c2_ablations	20260326_144544	42	qwen2_vl	cub_fgvc	cub	raw	rse_adaptive	RSE-Adaptive	2	main	inherit	c2_ablations_cub_fgvc_seed42_rse_adaptive_qwen2_vl_20260326_144544	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rse_adaptive_qwen2_vl_20260326_144544.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rse_adaptive_qwen2_vl_20260326_144544.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rse_adaptive_qwen2_vl_20260326_144544.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rse_adaptive_qwen2_vl_20260326_144544.log
c2_ablations	20260326_144544	42	qwen2_vl	cub_fgvc	cub	raw	rsev2	RSEv2	3	main	inherit	c2_ablations_cub_fgvc_seed42_rsev2_qwen2_vl_20260326_144544	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_qwen2_vl_20260326_144544.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_qwen2_vl_20260326_144544.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_qwen2_vl_20260326_144544.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_qwen2_vl_20260326_144544.log
c2_ablations	20260326_144544	42	qwen2_vl	cub_fgvc	cub	raw	rsev2_head_only	RSEv2-HeadOnly	4	main	inherit	c2_ablations_cub_fgvc_seed42_rsev2_head_only_qwen2_vl_20260326_144544	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_head_only_qwen2_vl_20260326_144544.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_head_only_qwen2_vl_20260326_144544.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_head_only_qwen2_vl_20260326_144544.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_head_only_qwen2_vl_20260326_144544.log
c2_ablations	20260326_144544	42	qwen2_vl	cub_fgvc	cub	raw	rsev2_equal_weight	RSEv2-EqualWeight	5	main	inherit	c2_ablations_cub_fgvc_seed42_rsev2_equal_weight_qwen2_vl_20260326_144544	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_equal_weight_qwen2_vl_20260326_144544.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_equal_weight_qwen2_vl_20260326_144544.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_equal_weight_qwen2_vl_20260326_144544.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_equal_weight_qwen2_vl_20260326_144544.log
c2_ablations	20260326_144544	42	qwen2_vl	cub_fgvc	cub	raw	rsev2_top1	RSEv2-Top1	6	main	inherit	c2_ablations_cub_fgvc_seed42_rsev2_top1_qwen2_vl_20260326_144544	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_top1_qwen2_vl_20260326_144544.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_top1_qwen2_vl_20260326_144544.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_top1_qwen2_vl_20260326_144544.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_top1_qwen2_vl_20260326_144544.log
c2_ablations	20260326_144544	42	qwen2_vl	cub_fgvc	cub	raw	rsev2_top4	RSEv2-Top4	7	main	inherit	c2_ablations_cub_fgvc_seed42_rsev2_top4_qwen2_vl_20260326_144544	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_top4_qwen2_vl_20260326_144544.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_top4_qwen2_vl_20260326_144544.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_top4_qwen2_vl_20260326_144544.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_top4_qwen2_vl_20260326_144544.log
c2_ablations	20260326_144544	42	qwen2_vl	cub_fgvc	cub	raw	rsev2_top8	RSEv2-Top8	8	main	inherit	c2_ablations_cub_fgvc_seed42_rsev2_top8_qwen2_vl_20260326_144544	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_top8_qwen2_vl_20260326_144544.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_top8_qwen2_vl_20260326_144544.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_top8_qwen2_vl_20260326_144544.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_top8_qwen2_vl_20260326_144544.log
c2_ablations	20260326_144544	42	qwen2_vl	cub_fgvc	cub	raw	rsev2_all	RSEv2-All	9	main	inherit	c2_ablations_cub_fgvc_seed42_rsev2_all_qwen2_vl_20260326_144544	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/train_subset.json	/root/autodl-tmp/FGVC/swap/paper/subsets/20260326_144544_c2_ablations/seed_42/cub_fgvc/val_subset.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_all_qwen2_vl_20260326_144544.metrics.json	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_all_qwen2_vl_20260326_144544.predictions.jsonl	/root/autodl-tmp/FGVC/swap/paper/outputs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_all_qwen2_vl_20260326_144544.diagnostics.json	/root/autodl-tmp/FGVC/swap/paper/logs/20260326_144544_c2_ablations/c2_ablations_cub_fgvc_seed42_rsev2_all_qwen2_vl_20260326_144544.log
